# time_fs  P_UP  P_LP  P_GS  P_DS
1.155000000000000000e+03 3.009791591671857058e-01 6.980925293609721027e-01 0.000000000000000000e+00 9.283114718823887645e-04
1.157500000000000000e+03 3.092839871600360224e-01 6.888275749552982274e-01 0.000000000000000000e+00 1.888437884705117080e-03
1.160000000000000000e+03 3.176560109935950282e-01 6.754241562226886986e-01 0.000000000000000000e+00 6.919832783756194386e-03
1.162500000000000000e+03 3.252542931210737343e-01 6.597279154622881503e-01 0.000000000000000000e+00 1.501779141667848073e-02
1.165000000000000000e+03 3.312509640676216116e-01 6.474008610526080787e-01 0.000000000000000000e+00 2.134817487981065590e-02
1.167500000000000000e+03 3.359763813174502789e-01 6.423941387745529807e-01 0.000000000000000000e+00 2.162947990803654533e-02
1.170000000000000000e+03 3.409487118416157925e-01 6.424641597706044482e-01 0.000000000000000000e+00 1.658712838782049059e-02
1.172500000000000000e+03 3.476392736455834465e-01 6.409037073939322093e-01 0.000000000000000000e+00 1.145701896052478234e-02
1.175000000000000000e+03 3.566652404338912508e-01 6.325434508881866424e-01 0.000000000000000000e+00 1.079130867796245820e-02
1.177500000000000000e+03 3.680107794520813824e-01 6.179389060450874993e-01 0.000000000000000000e+00 1.405031450287269092e-02
1.180000000000000000e+03 3.810983916535108373e-01 6.023600141060945212e-01 0.000000000000000000e+00 1.654159424043662868e-02
1.182500000000000000e+03 3.944177250785873001e-01 5.911113611361877851e-01 0.000000000000000000e+00 1.447091378526708244e-02
1.185000000000000000e+03 4.059596261024255859e-01 5.853700087415727449e-01 0.000000000000000000e+00 8.670365156044110982e-03
1.187500000000000000e+03 4.146217851056417936e-01 5.821662457504577226e-01 0.000000000000000000e+00 3.211969143942960264e-03
1.190000000000000000e+03 4.209030427899612681e-01 5.782408227118281951e-01 0.000000000000000000e+00 8.561344982527629814e-04
1.192500000000000000e+03 4.260573796162924198e-01 5.731975839419263252e-01 0.000000000000000000e+00 7.450364418240760503e-04
1.195000000000000000e+03 4.310018066230882905e-01 5.682621079723578772e-01 0.000000000000000000e+00 7.360854045948154794e-04
1.197500000000000000e+03 4.361212780781126286e-01 5.628725566337445807e-01 0.000000000000000000e+00 1.006165288180831032e-03
1.200000000000000000e+03 4.414054079092727956e-01 5.544387694610379835e-01 0.000000000000000000e+00 4.155822629726635409e-03
1.202500000000000000e+03 4.462385303257277447e-01 5.422273130510962824e-01 0.000000000000000000e+00 1.153415662321316884e-02
1.205000000000000000e+03 4.495274939336149078e-01 5.301920477350621219e-01 0.000000000000000000e+00 2.028045833136053744e-02
1.207500000000000000e+03 4.507832069844348588e-01 5.242022151540702835e-01 0.000000000000000000e+00 2.501457786153231735e-02
1.210000000000000000e+03 4.510078165931203364e-01 5.260692960758379666e-01 0.000000000000000000e+00 2.292288733107973944e-02
1.212500000000000000e+03 4.520609751779866015e-01 5.310930382427987428e-01 0.000000000000000000e+00 1.684598657925487700e-02
1.215000000000000000e+03 4.553204454555632164e-01 5.319864213656602114e-01 0.000000000000000000e+00 1.269313317881574400e-02
1.217500000000000000e+03 4.612274894731285269e-01 5.251063440710459496e-01 0.000000000000000000e+00 1.366616645586437792e-02
1.220000000000000000e+03 4.695079717526681184e-01 5.131514252445023017e-01 0.000000000000000000e+00 1.734060300286940914e-02
1.222500000000000000e+03 4.790376868539728550e-01 5.024617428225394145e-01 0.000000000000000000e+00 1.850057032352769859e-02
1.225000000000000000e+03 4.877956205281682167e-01 4.976567471627850181e-01 0.000000000000000000e+00 1.454763230908740802e-02
1.227500000000000000e+03 4.938714549319849767e-01 4.983244730610364437e-01 0.000000000000000000e+00 7.804072007018206768e-03
1.230000000000000000e+03 4.967699773890963399e-01 5.006556571678638656e-01 0.000000000000000000e+00 2.574365443078751974e-03
1.232500000000000000e+03 4.974517122798301494e-01 5.018803870663902655e-01 0.000000000000000000e+00 6.679006538175628329e-04
1.235000000000000000e+03 4.972343261091415334e-01 5.022200215033638671e-01 0.000000000000000000e+00 5.456523875344909203e-04
1.237500000000000000e+03 4.969665790274874206e-01 5.024670298880373753e-01 0.000000000000000000e+00 5.663910845140184697e-04
1.240000000000000000e+03 4.969240262321246160e-01 5.012619861185524384e-01 0.000000000000000000e+00 1.813987649360576356e-03
1.242500000000000000e+03 4.967852323752985910e-01 4.964639915000422787e-01 0.000000000000000000e+00 6.750776124696175259e-03
1.245000000000000000e+03 4.955987537720897285e-01 4.891057974095572303e-01 0.000000000000000000e+00 1.529544881839006894e-02
1.247500000000000000e+03 4.924009203226039078e-01 4.843334771299258601e-01 0.000000000000000000e+00 2.326560254750664747e-02
1.250000000000000000e+03 4.873121371182569384e-01 4.870625772644073259e-01 0.000000000000000000e+00 2.562528561737269922e-02
1.252500000000000000e+03 4.818045949427945951e-01 4.967049482164628826e-01 0.000000000000000000e+00 2.149045684077937821e-02
1.255000000000000000e+03 4.777015990406431323e-01 5.069199037556585408e-01 0.000000000000000000e+00 1.537849720373372052e-02
1.257500000000000000e+03 4.761303590519321838e-01 5.109442493017184450e-01 0.000000000000000000e+00 1.292539164638364935e-02
1.260000000000000000e+03 4.772999359363506722e-01 5.072844715197165621e-01 0.000000000000000000e+00 1.541559254396547216e-02
1.262500000000000000e+03 4.805434198643065424e-01 5.006318952623947105e-01 0.000000000000000000e+00 1.882468487333243540e-02
1.265000000000000000e+03 4.842512463862563843e-01 4.975561034035423380e-01 0.000000000000000000e+00 1.819265021023421663e-02
1.267500000000000000e+03 4.863532002260629317e-01 5.010306756978233356e-01 0.000000000000000000e+00 1.261612407614798835e-02
1.270000000000000000e+03 4.854910778234483582e-01 5.087976706015679973e-01 0.000000000000000000e+00 5.711251575018030241e-03
1.272500000000000000e+03 4.817656402776074875e-01 5.167770016518034026e-01 0.000000000000000000e+00 1.457358070624093990e-03
1.275000000000000000e+03 4.763124435047818572e-01 5.232739170675805296e-01 0.000000000000000000e+00 4.136394276717405660e-04
1.277500000000000000e+03 4.703616316374157336e-01 5.291664877545866341e-01 0.000000000000000000e+00 4.718806080321208429e-04
1.280000000000000000e+03 4.646377753774412200e-01 5.347447572912585878e-01 0.000000000000000000e+00 6.174673313358712990e-04
1.282500000000000000e+03 4.591568455514833946e-01 5.381965461851071497e-01 0.000000000000000000e+00 2.646608263447397524e-03
1.285000000000000000e+03 4.532394463801416307e-01 5.381690531122410581e-01 0.000000000000000000e+00 8.591500507656089219e-03
1.287500000000000000e+03 4.458961678396409778e-01 5.370431740327383796e-01 0.000000000000000000e+00 1.706065812765833120e-02
1.290000000000000000e+03 4.366424873935448314e-01 5.401443192222581402e-01 0.000000000000000000e+00 2.321319338423465800e-02
1.292500000000000000e+03 4.261331535723109076e-01 5.508049211592072059e-01 0.000000000000000000e+00 2.306192526851990471e-02
1.295000000000000000e+03 4.159082157432019700e-01 5.663931459233119137e-01 0.000000000000000000e+00 1.769863833352509214e-02
1.297500000000000000e+03 4.075005049555062708e-01 5.799326289665074352e-01 0.000000000000000000e+00 1.256686607802326265e-02
1.300000000000000000e+03 4.017451585846792406e-01 5.860991246018663059e-01 0.000000000000000000e+00 1.215571681349222888e-02
1.302500000000000000e+03 3.985332200326165975e-01 5.858151855627933280e-01 0.000000000000000000e+00 1.565159440462780480e-02
1.305000000000000000e+03 3.967812485475771256e-01 5.851453953933876129e-01 0.000000000000000000e+00 1.807335605907327281e-02
1.307500000000000000e+03 3.947408559375815695e-01 5.897202420925619082e-01 0.000000000000000000e+00 1.553890196989351526e-02
1.310000000000000000e+03 3.908003988291660624e-01 6.001329617251818238e-01 0.000000000000000000e+00 9.066639445690395649e-03
1.312500000000000000e+03 3.842818715110423722e-01 6.126611298719308873e-01 0.000000000000000000e+00 3.056998617065360187e-03
1.315000000000000000e+03 3.756049672827459496e-01 6.238877437704970497e-01 0.000000000000000000e+00 5.072889467964311313e-04
1.317500000000000000e+03 3.658509577668056512e-01 6.336219795960990053e-01 0.000000000000000000e+00 5.270626371351133481e-04
1.320000000000000000e+03 3.561107358924377464e-01 6.432207949739980890e-01 0.000000000000000000e+00 6.684691336033758528e-04
1.322500000000000000e+03 3.468777098884296417e-01 6.524082635935707364e-01 0.000000000000000000e+00 7.140265180395918929e-04
1.325000000000000000e+03 3.378018451713253323e-01 6.591611043194648412e-01 0.000000000000000000e+00 3.037050509250084282e-03
1.327500000000000000e+03 3.280411441100847814e-01 6.628538186547241473e-01 0.000000000000000000e+00 9.105037235231363754e-03
1.330000000000000000e+03 3.169493599808204110e-01 6.665559460272617587e-01 0.000000000000000000e+00 1.649469399195839514e-02
1.332500000000000000e+03 3.045853785637092637e-01 6.750756135447816275e-01 0.000000000000000000e+00 2.033900789155006911e-02
1.335000000000000000e+03 2.917735680018594402e-01 6.901138462695383113e-01 0.000000000000000000e+00 1.811258572864295202e-02
1.337500000000000000e+03 2.797733644226741423e-01 7.076694049412343146e-01 0.000000000000000000e+00 1.255723063613400914e-02
1.340000000000000000e+03 2.697494363941767559e-01 7.210812515748732388e-01 0.000000000000000000e+00 9.169312030993873042e-03
1.342500000000000000e+03 2.622130938668363886e-01 7.271060182246876780e-01 0.000000000000000000e+00 1.068088790852013414e-02
1.345000000000000000e+03 2.566805557325647080e-01 7.288928418141615850e-01 0.000000000000000000e+00 1.442660245331550337e-02
1.347500000000000000e+03 2.518714212065843450e-01 7.327894867271320667e-01 0.000000000000000000e+00 1.533909206632699460e-02
1.350000000000000000e+03 2.463957477027168830e-01 7.423233353570440896e-01 0.000000000000000000e+00 1.128091694028253086e-02
1.352500000000000000e+03 2.393645844674447409e-01 7.555985019172275496e-01 0.000000000000000000e+00 5.036913615371847730e-03
1.355000000000000000e+03 2.305655800703357017e-01 7.684149483327571417e-01 0.000000000000000000e+00 1.019471596951233763e-03
1.357500000000000000e+03 2.204325724534201003e-01 7.789415639582898399e-01 0.000000000000000000e+00 6.258635883330611370e-04
1.360000000000000000e+03 2.099065504221041822e-01 7.885611477214351517e-01 0.000000000000000000e+00 1.532301856503463225e-03
1.362500000000000000e+03 1.998819919235587661e-01 7.987738291742858543e-01 0.000000000000000000e+00 1.344178902197559842e-03
1.365000000000000000e+03 1.904926845037551997e-01 8.086533182692111632e-01 0.000000000000000000e+00 8.539972270756775998e-04
1.367500000000000000e+03 1.811108650238855144e-01 8.159796919035181562e-01 0.000000000000000000e+00 2.909443072637470529e-03
1.370000000000000000e+03 1.710997302705508372e-01 8.205355349459111380e-01 0.000000000000000000e+00 8.364734783579481220e-03
1.372500000000000000e+03 1.603514410644949484e-01 8.255636643905326366e-01 0.000000000000000000e+00 1.408489454501382632e-02
1.375000000000000000e+03 1.491947756269267900e-01 8.351331775144932301e-01 0.000000000000000000e+00 1.567204685862126634e-02
1.377500000000000000e+03 1.382134817617643452e-01 8.496195892298609165e-01 0.000000000000000000e+00 1.216692900841617048e-02
1.380000000000000000e+03 1.282371696003040129e-01 8.643755976452924816e-01 0.000000000000000000e+00 7.387232754444397233e-03
1.382500000000000000e+03 1.200651449091381245e-01 8.738517309295463775e-01 0.000000000000000000e+00 6.083124161356834661e-03
1.385000000000000000e+03 1.138394891350796856e-01 8.771660628994972786e-01 0.000000000000000000e+00 8.994447965463463548e-03
1.387500000000000000e+03 1.088136678956615200e-01 8.789739129354110503e-01 0.000000000000000000e+00 1.221241916896832758e-02
1.390000000000000000e+03 1.039433358854898043e-01 8.845691760567703232e-01 0.000000000000000000e+00 1.148748805777999142e-02
1.392500000000000000e+03 9.856601824435026749e-02 8.946691434944511467e-01 0.000000000000000000e+00 6.764838261238867792e-03
1.395000000000000000e+03 9.240926234827058494e-02 9.055470096213966702e-01 0.000000000000000000e+00 2.043728030373614946e-03
1.397500000000000000e+03 8.537392373888076647e-02 9.137724769050145079e-01 0.000000000000000000e+00 8.535993561458034111e-04
1.400000000000000000e+03 7.774998591979712104e-02 9.196691864058491594e-01 0.000000000000000000e+00 2.580827674395518544e-03
1.402500000000000000e+03 7.031792161637104299e-02 9.259006680365935438e-01 0.000000000000000000e+00 3.781410347076638069e-03
1.405000000000000000e+03 6.366589941760456006e-02 9.336869141372547976e-01 0.000000000000000000e+00 2.647186445182770145e-03
1.407500000000000000e+03 5.755948489026201792e-02 9.412684985487076439e-01 0.000000000000000000e+00 1.172016561072659153e-03
1.410000000000000000e+03 5.140355019687391225e-02 9.460553115281008507e-01 0.000000000000000000e+00 2.541138275068927348e-03
1.412500000000000000e+03 4.506842935760929647e-02 9.479761754316646805e-01 0.000000000000000000e+00 6.955395210768844719e-03
1.415000000000000000e+03 3.884235151608582404e-02 9.503047273357154712e-01 0.000000000000000000e+00 1.085292114824208155e-02
1.417500000000000000e+03 3.289784051143596760e-02 9.564768078780293559e-01 0.000000000000000000e+00 1.062535161057743399e-02
1.420000000000000000e+03 2.734312025024810550e-02 9.659257486667871540e-01 0.000000000000000000e+00 6.731131083007230002e-03
1.422500000000000000e+03 2.258583393255812061e-02 9.740158295665976018e-01 0.000000000000000000e+00 3.398336500886519826e-03
1.425000000000000000e+03 1.905336454746930225e-02 9.768900861636731214e-01 0.000000000000000000e+00 4.056549288899391828e-03
1.427500000000000000e+03 1.656135805377076040e-02 9.758316608294729244e-01 0.000000000000000000e+00 7.606981116797095939e-03
1.430000000000000000e+03 1.443889487588091020e-02 9.758398709176054897e-01 0.000000000000000000e+00 9.721234206555604690e-03
1.432500000000000000e+03 1.230369614348674270e-02 9.799943452650669018e-01 0.000000000000000000e+00 7.701958591487793708e-03
1.435000000000000000e+03 1.024846459929415129e-02 9.862617356227462162e-01 0.000000000000000000e+00 3.489799778001369951e-03
1.437500000000000000e+03 8.264474395637776832e-03 9.902943343767777185e-01 0.000000000000000000e+00 1.441191227627262612e-03
1.440000000000000000e+03 6.112069900817312593e-03 9.905060047598148731e-01 0.000000000000000000e+00 3.381925339409953303e-03
1.442500000000000000e+03 3.918036197858336227e-03 9.894533439724771950e-01 0.000000000000000000e+00 6.628619829707211447e-03
1.445000000000000000e+03 2.244396827233949808e-03 9.905264146959739113e-01 0.000000000000000000e+00 7.229188476834105294e-03
1.447500000000000000e+03 1.300633714787330928e-03 9.941609206197872250e-01 0.000000000000000000e+00 4.538445665467573734e-03
1.450000000000000000e+03 6.984075657292946378e-04 9.974785242692956189e-01 0.000000000000000000e+00 1.823068165017061384e-03
1.452500000000000000e+03 2.400196872325423107e-04 9.973910461514587933e-01 0.000000000000000000e+00 2.368934161350676800e-03
1.455000000000000000e+03 3.168721313546423845e-04 9.940339105168538580e-01 0.000000000000000000e+00 5.649217351833648801e-03
1.457500000000000000e+03 1.223006547565192847e-03 9.908736141371661255e-01 0.000000000000000000e+00 7.903379315311077902e-03
1.460000000000000000e+03 2.654931359771028204e-03 9.908678273505442391e-01 0.000000000000000000e+00 6.477241289726694794e-03
1.462500000000000000e+03 4.226135196272430387e-03 9.928323266768532829e-01 0.000000000000000000e+00 2.941538126916696822e-03
1.465000000000000000e+03 5.965322113046260186e-03 9.927147236978031142e-01 0.000000000000000000e+00 1.319954189194254366e-03
1.467500000000000000e+03 7.945844454179066402e-03 9.886077759404592324e-01 0.000000000000000000e+00 3.446379605405303428e-03
1.470000000000000000e+03 9.895559511747802073e-03 9.832519787282485435e-01 0.000000000000000000e+00 6.852461760046380662e-03
1.472500000000000000e+03 1.165145452937944685e-02 9.807052929329967972e-01 0.000000000000000000e+00 7.643252537666699042e-03
1.475000000000000000e+03 1.365525317177188058e-02 9.812656064902283148e-01 0.000000000000000000e+00 5.079140338042985314e-03
1.477500000000000000e+03 1.645629715540534999e-02 9.809518426524940216e-01 0.000000000000000000e+00 2.591860192144201241e-03
1.480000000000000000e+03 1.996205410156626919e-02 9.761289441879588136e-01 0.000000000000000000e+00 3.909001710519048600e-03
1.482500000000000000e+03 2.372226463352179737e-02 9.676697145588729621e-01 0.000000000000000000e+00 8.608020807648563560e-03
1.485000000000000000e+03 2.770174779556641709e-02 9.599992514616138006e-01 0.000000000000000000e+00 1.229900074286353721e-02
1.487500000000000000e+03 3.216099649244714975e-02 9.564983675208216241e-01 0.000000000000000000e+00 1.134063598677422131e-02
1.490000000000000000e+03 3.703398656086476226e-02 9.562401174801180570e-01 0.000000000000000000e+00 6.725895959059991110e-03
1.492500000000000000e+03 4.214314414124629288e-02 9.550039994705048496e-01 0.000000000000000000e+00 2.852856388291788014e-03
1.495000000000000000e+03 4.785839221827444673e-02 9.493982209433632358e-01 0.000000000000000000e+00 2.743386838405892023e-03
1.497500000000000000e+03 5.479453659984647590e-02 9.401598222581051267e-01 0.000000000000000000e+00 5.045641142091303148e-03
1.500000000000000000e+03 6.286285515541380209e-02 9.311403182095923103e-01 0.000000000000000000e+00 5.996826635036815040e-03
1.502500000000000000e+03 7.120179987873620497e-02 9.248416761517165297e-01 0.000000000000000000e+00 3.956523969589759160e-03
1.505000000000000000e+03 7.901586064013194077e-02 9.197400666614837794e-01 0.000000000000000000e+00 1.244072698427527331e-03
1.507500000000000000e+03 8.598997750835822573e-02 9.128009627282964722e-01 0.000000000000000000e+00 1.209059763389303552e-03
1.510000000000000000e+03 9.199862605275235805e-02 9.038906889538252942e-01 0.000000000000000000e+00 4.110684993466146020e-03
1.512500000000000000e+03 9.707803580246507358e-02 8.961576348827703375e-01 0.000000000000000000e+00 6.764329314808970040e-03
1.515000000000000000e+03 1.018468117327818445e-01 8.917415395666934419e-01 0.000000000000000000e+00 6.411648700569063525e-03
1.517500000000000000e+03 1.073737309010325408e-01 8.883554621116561689e-01 0.000000000000000000e+00 4.270806987355822357e-03
1.520000000000000000e+03 1.142546940912899794e-01 8.812927833784561793e-01 0.000000000000000000e+00 4.452522530298166914e-03
1.522500000000000000e+03 1.221454423176231291e-01 8.686952072027417371e-01 0.000000000000000000e+00 9.159350479680939197e-03
1.525000000000000000e+03 1.304158193502521490e-01 8.539810095848560101e-01 0.000000000000000000e+00 1.560317106493808170e-02
1.527500000000000000e+03 1.388250054934972166e-01 8.427379679115535316e-01 0.000000000000000000e+00 1.843702659499454888e-02
1.530000000000000000e+03 1.473464549901134513e-01 8.374664514356813250e-01 0.000000000000000000e+00 1.518709357425046536e-02
1.532500000000000000e+03 1.559403934025600236e-01 8.353500264026235689e-01 0.000000000000000000e+00 8.709580194862688238e-03
1.535000000000000000e+03 1.649295255294673801e-01 8.309396847722269053e-01 0.000000000000000000e+00 4.130789698351068108e-03
1.537500000000000000e+03 1.750958372179747813e-01 8.211552349025665887e-01 0.000000000000000000e+00 3.748927879504037296e-03
1.540000000000000000e+03 1.868596118413931861e-01 8.078150169417404047e-01 0.000000000000000000e+00 5.325371216911010605e-03
1.542500000000000000e+03 1.995714791143856914e-01 7.951225524104748033e-01 0.000000000000000000e+00 5.305968475182507374e-03
1.545000000000000000e+03 2.119107639177523761e-01 7.850172584887626925e-01 0.000000000000000000e+00 3.071977593527552234e-03
1.547500000000000000e+03 2.227567971475114539e-01 7.759018610806669436e-01 0.000000000000000000e+00 1.341341771864120597e-03
1.550000000000000000e+03 2.315539050562516465e-01 7.659462205336656782e-01 0.000000000000000000e+00 2.499874410125789252e-03
1.552500000000000000e+03 2.383099728869103873e-01 7.562050262624854247e-01 0.000000000000000000e+00 5.485000850645558625e-03
1.555000000000000000e+03 2.437178119493842443e-01 7.492017395510685018e-01 0.000000000000000000e+00 7.080448499588611402e-03
1.557500000000000000e+03 2.491104298060879407e-01 7.448021651021989875e-01 0.000000000000000000e+00 6.087405091754841298e-03
1.560000000000000000e+03 2.557627828010338722e-01 7.389390084415000670e-01 0.000000000000000000e+00 5.298208757508837338e-03
1.562500000000000000e+03 2.640309102960062826e-01 7.274028180333272919e-01 0.000000000000000000e+00 8.566271670709051100e-03
1.565000000000000000e+03 2.733242351191198516e-01 7.107055508635947705e-01 0.000000000000000000e+00 1.597021401732882234e-02
1.567500000000000000e+03 2.828484143214672897e-01 6.944296448916388309e-01 0.000000000000000000e+00 2.272194078693691791e-02
1.570000000000000000e+03 2.921326103477026037e-01 6.843565575232809506e-01 0.000000000000000000e+00 2.351083212905942868e-02
1.572500000000000000e+03 3.010674315205824625e-01 6.812101765792464292e-01 0.000000000000000000e+00 1.772239190021374436e-02
1.575000000000000000e+03 3.099818457251344306e-01 6.800744360026127477e-01 0.000000000000000000e+00 9.943718272295828942e-03
1.577500000000000000e+03 3.197050170784397904e-01 6.749083946474879747e-01 0.000000000000000000e+00 5.386588274114679185e-03
1.580000000000000000e+03 3.310434543128163432e-01 6.637924933077632428e-01 0.000000000000000000e+00 5.164052379464250525e-03
1.582500000000000000e+03 3.439371825857063802e-01 6.498570786425542645e-01 0.000000000000000000e+00 6.205738771784139775e-03
1.585000000000000000e+03 3.572392666410891815e-01 6.373296532135072079e-01 0.000000000000000000e+00 5.431080145449990182e-03
1.587500000000000000e+03 3.693119667479492496e-01 6.274572962670472709e-01 0.000000000000000000e+00 3.230736985048595755e-03
1.590000000000000000e+03 3.787997768595947057e-01 6.187858694260727210e-01 0.000000000000000000e+00 2.414353714378428533e-03
1.592500000000000000e+03 3.851631603373810719e-01 6.105596854863797329e-01 0.000000000000000000e+00 4.277154176284617138e-03
1.595000000000000000e+03 3.889233105816220504e-01 6.042557391002223444e-01 0.000000000000000000e+00 6.820950318200538071e-03
1.597500000000000000e+03 3.914979284229225254e-01 6.011251778258013267e-01 0.000000000000000000e+00 7.376893751321367786e-03
1.600000000000000000e+03 3.945574469360875747e-01 5.990465928755528413e-01 0.000000000000000000e+00 6.395960188404715453e-03
1.602500000000000000e+03 3.991905384935411361e-01 5.932202971752142950e-01 0.000000000000000000e+00 7.589164331290430658e-03
1.605000000000000000e+03 4.054410447275858531e-01 5.808537538386688848e-01 0.000000000000000000e+00 1.370520143379032503e-02
1.607500000000000000e+03 4.125304446441179773e-01 5.649298093530026321e-01 0.000000000000000000e+00 2.253974600292507971e-02
1.610000000000000000e+03 4.194858579187507597e-01 5.524252439819130611e-01 0.000000000000000000e+00 2.808889809938257959e-02
1.612500000000000000e+03 4.257171021271624056e-01 5.481852274133179881e-01 0.000000000000000000e+00 2.609767045956564585e-02
1.615000000000000000e+03 4.313593006010814079e-01 5.504852496500021175e-01 0.000000000000000000e+00 1.815544974896200064e-02
1.617500000000000000e+03 4.372574272645423088e-01 5.526811233537977097e-01 0.000000000000000000e+00 1.006144938170547808e-02
1.620000000000000000e+03 4.444481461397708499e-01 5.492193206115266735e-01 0.000000000000000000e+00 6.332533248747227242e-03
1.622500000000000000e+03 4.533897043679266936e-01 5.400455142836997346e-01 0.000000000000000000e+00 6.564781348418847161e-03
1.625000000000000000e+03 4.635184313627681574e-01 5.293839066602064047e-01 0.000000000000000000e+00 7.097661977070898048e-03
1.627500000000000000e+03 4.733716986668923266e-01 5.209775297983050280e-01 0.000000000000000000e+00 5.650771534847388346e-03
1.630000000000000000e+03 4.811099798024905394e-01 5.153046865232020490e-01 0.000000000000000000e+00 3.585333674351130068e-03
1.632500000000000000e+03 4.853281701174110285e-01 5.111443175777269365e-01 0.000000000000000000e+00 3.527512304907388409e-03
1.635000000000000000e+03 4.858706431538402093e-01 5.084600814459543372e-01 0.000000000000000000e+00 5.669275400251380312e-03
1.637500000000000000e+03 4.839634259384524850e-01 5.085424037073086323e-01 0.000000000000000000e+00 7.494170354284639471e-03
1.640000000000000000e+03 4.814619337622939033e-01 5.112710985473714054e-01 0.000000000000000000e+00 7.266967690379284167e-03
1.642500000000000000e+03 4.799098278882691915e-01 5.132101145671310594e-01 0.000000000000000000e+00 6.880057544644244821e-03
1.645000000000000000e+03 4.800281216569035614e-01 5.097659339512468080e-01 0.000000000000000000e+00 1.020594439189293628e-02
1.647500000000000000e+03 4.816132648141546735e-01 5.000678301135264014e-01 0.000000000000000000e+00 1.831890507236271295e-02
1.650000000000000000e+03 4.837229174253692698e-01 4.892293115786879865e-01 0.000000000000000000e+00 2.704777099598649343e-02
1.652500000000000000e+03 4.852521673646613132e-01 4.845475152438773470e-01 0.000000000000000000e+00 3.020031739150606104e-02
1.655000000000000000e+03 4.857576515963844543e-01 4.888579383530886058e-01 0.000000000000000000e+00 2.538441005057284414e-02
1.657500000000000000e+03 4.858593970277876872e-01 4.978603001069710765e-01 0.000000000000000000e+00 1.628030286528698439e-02
1.660000000000000000e+03 4.867432954635456666e-01 5.041926802239697913e-01 0.000000000000000000e+00 9.064024312530021346e-03
1.662500000000000000e+03 4.892393971080112869e-01 5.039543407519893048e-01 0.000000000000000000e+00 6.806262140043897908e-03
1.665000000000000000e+03 4.933154780407179030e-01 4.991703023742817269e-01 0.000000000000000000e+00 7.514219585044900479e-03
1.667500000000000000e+03 4.980844871747378000e-01 4.945256840334112391e-01 0.000000000000000000e+00 7.389828791895597035e-03
1.670000000000000000e+03 5.019350048979014378e-01 4.927653348485192542e-01 0.000000000000000000e+00 5.299660253622638824e-03
1.672500000000000000e+03 5.029611559903361950e-01 4.935730552844344587e-01 0.000000000000000000e+00 3.465788725271436686e-03
1.675000000000000000e+03 5.000220443216160104e-01 4.959234928327960756e-01 0.000000000000000000e+00 4.054462845629768462e-03
1.677500000000000000e+03 4.936304856519790896e-01 5.001663655706068967e-01 0.000000000000000000e+00 6.203148777456505766e-03
1.680000000000000000e+03 4.855559299278563445e-01 5.071932169723769590e-01 0.000000000000000000e+00 7.250853099809540653e-03
1.682500000000000000e+03 4.776005160997533472e-01 5.158287276551918321e-01 0.000000000000000000e+00 6.570756245098082968e-03
1.685000000000000000e+03 4.708793136306004268e-01 5.220275653203049204e-01 0.000000000000000000e+00 7.093121049136417132e-03
1.687500000000000000e+03 4.657789942896486401e-01 5.220471970873500345e-01 0.000000000000000000e+00 1.217380862304227006e-02
1.690000000000000000e+03 4.619206527119696926e-01 5.170459254970002361e-01 0.000000000000000000e+00 2.103342179107145840e-02
1.692500000000000000e+03 4.582177559288754254e-01 5.135452435174960861e-01 0.000000000000000000e+00 2.823700055366992409e-02
1.695000000000000000e+03 4.536192921696102776e-01 5.179478911647146244e-01 0.000000000000000000e+00 2.843281666571751548e-02
1.697500000000000000e+03 4.481077420632539332e-01 5.303978214045803607e-01 0.000000000000000000e+00 2.149443653220862657e-02
1.700000000000000000e+03 4.427446455587699670e-01 5.446340744459001737e-01 0.000000000000000000e+00 1.262127999537224557e-02
1.702500000000000000e+03 4.386551136057481592e-01 5.539661273167422184e-01 0.000000000000000000e+00 7.378759077551919239e-03
1.705000000000000000e+03 4.361965260465312522e-01 5.569430897150260407e-01 0.000000000000000000e+00 6.860384238484866157e-03
1.707500000000000000e+03 4.349732322824578779e-01 5.572722471718924986e-01 0.000000000000000000e+00 7.754520545692678533e-03
1.710000000000000000e+03 4.339991540562628258e-01 5.592568331460990860e-01 0.000000000000000000e+00 6.744012797681489188e-03
1.712500000000000000e+03 4.316391172980865720e-01 5.642426153630905050e-01 0.000000000000000000e+00 4.118267338866462776e-03
1.715000000000000000e+03 4.261530919846562293e-01 5.711285878039202846e-01 0.000000000000000000e+00 2.718320211465965162e-03
1.717500000000000000e+03 4.169899906642931531e-01 5.790616138890253284e-01 0.000000000000000000e+00 3.948395446725198009e-03
1.720000000000000000e+03 4.053159975643735313e-01 5.887126267888835862e-01 0.000000000000000000e+00 5.971375646787245410e-03
1.722500000000000000e+03 3.929820841562154943e-01 6.007328512395189168e-01 0.000000000000000000e+00 6.285064604311023026e-03
1.725000000000000000e+03 3.813185735809734300e-01 6.133020207115471578e-01 0.000000000000000000e+00 5.379405707525721468e-03
1.727500000000000000e+03 3.709761218789018322e-01 6.222667461255162458e-01 0.000000000000000000e+00 6.757131995628672810e-03
1.730000000000000000e+03 3.621240237653270411e-01 6.250785556518526631e-01 0.000000000000000000e+00 1.279742058286702754e-02
1.732500000000000000e+03 3.542396501719093926e-01 6.246787149893844315e-01 0.000000000000000000e+00 2.108163483875368990e-02
