# time_fs  Nvib_ground  Evib_ground_eV  Nvib_excited  Evib_excited_eV
6.725000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.528052635090766831e-01 9.010824743830626871e-02
6.750000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.333586755545936753e-01 8.623837643536415298e-02
6.775000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.144059651326326699e-01 8.246678706139390358e-02
6.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.009515812094640030e-01 7.978936466068334288e-02
6.825000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.955776372249410477e-01 7.871994980776328421e-02
6.850000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.985137387714110524e-01 7.930423401551081608e-02
6.875000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.067225045129817529e-01 8.093777839808337371e-02
6.900000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.132028360770270137e-01 8.222736437932838538e-02
6.925000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.093702817541926553e-01 8.146468606908434384e-02
6.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.908904960661597761e-01 7.778720871716580942e-02
6.975000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.624765834911334306e-01 7.213284011473557189e-02
7.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.360807857144917365e-01 6.688007635718386246e-02
7.025000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.224797511340246059e-01 6.417347047567090179e-02
7.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.231759777124421085e-01 6.431201956477598791e-02
7.075000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.299118763542089883e-01 6.565246339448760349e-02
7.100000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.318967877196588034e-01 6.604746075621210910e-02
7.125000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.237148724952482737e-01 6.441925962655441207e-02
7.150000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.073583140685135495e-01 6.116430449963420474e-02
7.175000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.884798236364883861e-01 5.740748490366120310e-02
7.200000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.718919086817064290e-01 5.410648982765958043e-02
7.225000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.601509234069922516e-01 5.177003375799146823e-02
7.250000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.545556865372257671e-01 5.065658162090793531e-02
7.275000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.553587718078100810e-01 5.081639558975421106e-02
7.300000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.599428276101661273e-01 5.172862269442306954e-02
7.325000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.617350764779176608e-01 5.208528021910562023e-02
7.350000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.532958308636946154e-01 5.040587034187523491e-02
7.375000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.323799048129794043e-01 4.624360105778290569e-02
7.400000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.051492322570766524e-01 4.082469721915826105e-02
7.425000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.824035323952885868e-01 3.629830294666243351e-02
7.450000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.714767200469354269e-01 3.412386728934015817e-02
7.475000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.709681254289815433e-01 3.402265696036732567e-02
7.500000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.728879715052191179e-01 3.440470632953861185e-02
7.525000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.697586970803609541e-01 3.378198071899183447e-02
7.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.598953744280076361e-01 3.181917951117352317e-02
7.575000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.467000385807816221e-01 2.919330767757554249e-02
7.600000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.341396539792127918e-01 2.669379114186334889e-02
7.625000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.237655964262320829e-01 2.462935368882018805e-02
7.650000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.157475654961910433e-01 2.303376553374202051e-02
7.675000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.111692219095846423e-01 2.212267516000734555e-02
7.700000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.114500148417744835e-01 2.217855295351312678e-02
7.725000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.150464883842936548e-01 2.289425118847443832e-02
7.750000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.161687220305172574e-01 2.311757568407293503e-02
7.775000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.086220906042041356e-01 2.161579603023662532e-02
7.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 9.155571175541310502e-02 1.821958663932721212e-02
7.825000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.099416994308951900e-02 1.412783981867481685e-02
7.850000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.522568923580158801e-02 1.098991215792451820e-02
7.875000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.831548785899263815e-02 9.614782083939536414e-03
7.900000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.764137758797250960e-02 9.480634140006530611e-03
7.925000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.733527962118978111e-02 9.419720644616767433e-03
7.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.393460283903360963e-02 8.742985964967689080e-03
7.975000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.866287354674098620e-02 7.693911835801457016e-03
8.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.455176166397312676e-02 6.875800571130653675e-03
8.025000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.227229002664633306e-02 6.422185715302620480e-03
8.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.976671823140975004e-02 5.923576928050540771e-03
8.075000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.590061932142163209e-02 5.154223244962905306e-03
8.100000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.304725396801528270e-02 4.586403539635041694e-03
8.125000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.463642967475668938e-02 4.902649505276582102e-03
8.150000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.033128506410543920e-02 6.035925727756982426e-03
8.175000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.502828781635626554e-02 6.970629275454898362e-03
8.200000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.335708894215697051e-02 6.638060699489237680e-03
8.225000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.474124937816001013e-02 4.923508626253843105e-03
8.250000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.372904736028037961e-02 2.732080424695795904e-03
8.275000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.729656914563164422e-03 1.140201725998069796e-03
8.300000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.660971982236209291e-03 5.295334244650056789e-04
8.325000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.495512417415080442e-03 4.966069710656009989e-04
8.350000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.682879507947757633e-03 5.338930220816038175e-04
8.375000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.542686219609481393e-03 7.049945577022868242e-04
8.400000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.640859214125435978e-03 1.520530983610961966e-03
8.425000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.569762788265200576e-02 3.123827948647749358e-03
8.450000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.414537547711081283e-02 4.804929719945052677e-03
8.475000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.810531468406593861e-02 5.592957622129122487e-03
8.500000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.692781030864461675e-02 5.358634251420279701e-03
8.525000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.557947897655244579e-02 5.090316316333936587e-03
8.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.968214386351197484e-02 5.906746628838883788e-03
8.575000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.970699985763233297e-02 7.901692971668835760e-03
8.600000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.074695681208925280e-02 1.009864440560576289e-02
8.625000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.748116772867316315e-02 1.143875237800596155e-02
8.650000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.854238923647102355e-02 1.164993545805773599e-02
8.675000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.641535261101579546e-02 1.122665516959214446e-02
8.700000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.422924413163442148e-02 1.079161958219525090e-02
8.725000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.326279116364802252e-02 1.059929544156595731e-02
8.750000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.348050990377685443e-02 1.064262147085159524e-02
8.775000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.598703428981248453e-02 1.114141982367268524e-02
8.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.380517719691844447e-02 1.269723026218677261e-02
8.825000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.886656800138049095e-02 1.569444703227471788e-02
8.850000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 9.805555647323503654e-02 1.951305573817377695e-02
8.875000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.137579256316785664e-01 2.263782720070403598e-02
8.900000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.200581210580775604e-01 2.389156609055743952e-02
8.925000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.186335943752669653e-01 2.360808528067812745e-02
8.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.176271119533220666e-01 2.340779527871109447e-02
8.975000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.243097634475964774e-01 2.473764292607170262e-02
9.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.391620362114013298e-01 2.769324520606886858e-02
9.025000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.567425375950499966e-01 3.119176498141494960e-02
9.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.710068808733234413e-01 3.403036929379137099e-02
9.075000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.792788534914911414e-01 3.567649184480674307e-02
9.100000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.822792017610088133e-01 3.627356115044075291e-02
9.125000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.819894456005745342e-01 3.621589967451433606e-02
9.150000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.803601752867553532e-01 3.589167488206431583e-02
9.175000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.800352197731237003e-01 3.582700873485161752e-02
9.200000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.852718203437109801e-01 3.686909224839848842e-02
9.225000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.001175520584287937e-01 3.982339285962733372e-02
9.250000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.239957938173836594e-01 4.457516296965935432e-02
9.275000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.494084020698403570e-01 4.963227201189823745e-02
9.300000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.660918301511732142e-01 5.295227420008347119e-02
9.325000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.692948161592339518e-01 5.358966841568756773e-02
9.350000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.642486459722139802e-01 5.258548054847058534e-02
9.375000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.619320156914737296e-01 5.212447112260328030e-02
9.400000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.701632957542459135e-01 5.376249585509494666e-02
9.425000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.884394499818975777e-01 5.739945054639762623e-02
9.450000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.100969142661975098e-01 6.170928593897331144e-02
9.475000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.280310301606558232e-01 6.527817500197051481e-02
9.500000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.385213553339206372e-01 6.736574971145022073e-02
9.525000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.414131456395279596e-01 6.794121598226607328e-02
9.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.386284191611095284e-01 6.738705541306080904e-02
9.575000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.335392070465627579e-01 6.637430220226600563e-02
9.600000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.314086478968973903e-01 6.595032093148259222e-02
9.625000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.384758718259580634e-01 6.735669849336566040e-02
9.650000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.579491782794105292e-01 7.123188647760270165e-02
9.675000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.855585099175833363e-01 7.672614347359910103e-02
9.700000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.101297964217379688e-01 8.161582948792585335e-02
9.725000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.209359826870913146e-01 8.376626055473118670e-02
9.750000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.162542722355723201e-01 8.283460017487889737e-02
9.775000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.050837573445055240e-01 8.061166771155660327e-02
9.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.000925040675502031e-01 7.961840830944248715e-02
9.825000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.082635470557927637e-01 8.124444586410277391e-02
9.850000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.272055160620023551e-01 8.501389769633847793e-02
9.875000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.487647791656588780e-01 8.930419105396612822e-02
9.900000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.651614588630664793e-01 9.256713031375024547e-02
9.925000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.725040451964168664e-01 9.402830499408695863e-02
9.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.706908669667662082e-01 9.366748252638648631e-02
9.975000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.621992098127556958e-01 9.197764275273839774e-02
1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 4.519298931567579114e-01 8.993404873819484113e-02
1.002500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 4.470868765444343529e-01 8.897028843234244810e-02
1.005000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 4.543602952609325785e-01 9.041769875692559633e-02
1.007500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 4.746065390436170484e-01 9.444670126967980028e-02
1.010000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 4.997952009639153870e-01 9.945924499181918454e-02
1.012500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.168424058437984803e-01 1.028516387629159062e-01
1.015000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.167935739546800633e-01 1.028419212169813385e-01
1.017500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.018898565918951116e-01 9.987608146178714175e-02
1.020000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 4.840792036040694191e-01 9.633176151720983238e-02
1.022500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 4.760801289560195326e-01 9.473994566224790137e-02
1.025000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 4.827089179972657851e-01 9.605907468145589989e-02
1.027500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 4.992229642733863049e-01 9.934536989040387844e-02
1.030000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.164393076959090667e-01 1.027714222314859149e-01
1.032500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.269412828019243156e-01 1.048613152775829532e-01
1.035000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.276418565517360104e-01 1.050007294537954744e-01
1.037500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.189653912097611510e-01 1.032741128507424777e-01
1.040000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.039568195094585867e-01 1.002874070823822766e-01
1.042500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 4.886349418785747023e-01 9.723835343383636920e-02
1.045000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 4.810819300357642714e-01 9.573530407711709767e-02
1.047500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 4.869833118628806856e-01 9.690967906071326632e-02
1.050000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.041808838108873259e-01 1.003319958783665811e-01
1.052500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.219744852941758939e-01 1.038729225735410128e-01
1.055000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.275769108767498494e-01 1.049878052644732246e-01
1.057500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.153633770841024031e-01 1.025573120397363924e-01
1.060000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 4.913322373876158888e-01 9.777511524013557387e-02
1.062500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 4.688064323459728011e-01 9.329248003684859070e-02
1.065000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 4.588143697053456149e-01 9.130405957136378259e-02
1.067500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 4.630965344896020852e-01 9.215621036343082939e-02
1.070000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 4.748689001082510019e-01 9.449891112154196193e-02
1.072500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 4.851355187042697970e-01 9.654196822214969331e-02
1.075000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 4.880872600875670320e-01 9.712936475742585396e-02
