# time_fs Evib_g_n0_eV Evib_g_n1_eV Evib_g_n2_eV Evib_g_n3_eV Evib_g_n4_eV Evib_e_n0_eV Evib_e_n1_eV Evib_e_n2_eV Evib_e_n3_eV Evib_e_n4_eV
1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.244676302602711948e-02 3.646522856709007713e-05 2.825616475647308975e-07 1.368306946770060778e-09
1.002500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.220592466254567299e-02 3.644918623674507006e-05 1.976886271277278182e-07 5.706760744635329733e-10
1.005000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.255671481071500409e-02 4.739637721516678159e-05 3.124479238458608703e-07 1.053377394135251752e-09
1.007500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.353855103249044220e-02 7.244751598161216588e-05 6.729331479888946723e-07 3.835799921993460593e-09
1.010000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.475950655834088451e-02 1.043260753572714791e-04 9.729286111718347763e-07 5.685645475035735351e-09
1.012500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.558656654849648937e-02 1.253537584610549792e-04 9.849124963553352956e-07 4.471275064836102981e-09
1.015000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.558566166968311018e-02 1.239074588120220983e-04 9.070968751153669026e-07 4.078875078197703193e-09
1.017500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.486118271944337890e-02 1.069951104983418147e-04 8.383611400785654329e-07 4.174364988753008419e-09
1.020000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.399352991357657852e-02 8.872497960505852882e-05 6.822858004614220069e-07 3.200320353110647927e-09
1.022500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.360914143096131540e-02 7.528951043271465385e-05 5.531793715682515102e-07 2.294796370414461469e-09
1.025000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.394949485299870812e-02 6.472755748585632568e-05 5.435268779218692058e-07 2.733001475184162279e-09
1.027500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.478333924593473930e-02 5.251719284471460184e-05 4.830667791473464231e-07 2.967042368398448605e-09
1.030000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.565352714599586706e-02 3.906010450623347599e-05 2.671944046503985763e-07 1.112964712478797194e-09
1.032500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.618257091781786561e-02 3.263385003351448074e-05 1.238811779457451639e-07 1.703664095732706382e-10
1.035000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.621246011290417205e-02 3.750248673218101625e-05 2.188833760539328933e-07 8.804364918490125287e-10
1.037500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.577330931140388651e-02 4.484223218896692809e-05 3.749146884798076617e-07 1.754404296347699796e-09
1.040000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.502614054151904716e-02 4.531536594090998228e-05 3.938787398851942785e-07 1.984395731727954756e-09
1.042500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.426726210443713033e-02 4.203973607416796855e-05 2.852945363396643666e-07 1.223411466999959176e-09
1.045000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.388887645564893511e-02 4.469872858696646590e-05 2.501888384077033338e-07 6.462049625664439359e-10
1.047500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.416674324046787919e-02 6.019644014793768688e-05 4.779674122816489039e-07 2.117150227429270582e-09
1.050000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.499404593283036449e-02 8.810105023426005914e-05 8.468723042987790192e-07 5.114222731014929630e-09
1.052500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.585104037407922120e-02 1.161779657175092113e-04 1.006991100555519107e-06 5.312487962901890763e-09
1.055000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.611889929709645952e-02 1.271134326594736651e-04 9.345732410931734531e-07 4.013121291988698582e-09
1.057500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.552149712381975369e-02 1.169576343083112238e-04 8.691973068523285403e-07 4.054499183688381886e-09
1.060000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.434532173814303591e-02 9.768233199037921588e-05 7.709466843700195071e-07 3.793216112972247399e-09
1.062500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.324205897777241459e-02 8.045810001144767197e-05 6.002436703616984263e-07 2.687757929339324965e-09
1.065000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.275798557834995267e-02 6.750679710566671030e-05 5.203213792861049286e-07 2.196006042190300941e-09
1.067500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.298257348441247114e-02 5.596246732081271369e-05 5.136481422482518907e-07 2.990982178620415081e-09
1.070000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.358151399030582879e-02 4.282669980968762888e-05 3.848257280030414839e-07 2.264541969970578019e-09
1.072500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.410406116412053615e-02 3.126665786730507390e-05 1.638146663744271234e-07 4.188832219592983364e-10
1.075000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.425304088887001580e-02 2.918618121924358204e-05 1.138486295955079364e-07 2.706375969317133301e-10
1.077500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.394063825112711930e-02 3.640115429669304315e-05 2.582844865351243154e-07 1.116198776445253642e-09
1.080000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.321554088444218941e-02 4.243144396860892040e-05 3.735938758084939804e-07 1.824543202860282792e-09
1.082500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.224068498980496036e-02 4.168909353093532298e-05 3.371786510102870919e-07 1.631858207486586145e-09
1.085000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.132971090473119447e-02 4.023406247212742100e-05 2.419138479810786168e-07 8.779056637923731170e-10
1.087500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.086375017185506525e-02 4.675513719117476379e-05 3.043949966636206737e-07 9.103129107947616155e-10
1.090000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.102654086506595618e-02 6.528194005460378102e-05 5.946671369922049753e-07 3.284336493780391311e-09
1.092500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.158621624319919871e-02 9.111065533441912285e-05 8.702375377196589400e-07 5.222485995556134898e-09
1.095000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.198331473799409672e-02 1.094635965353994792e-04 8.834741171241417986e-07 4.224382461628508154e-09
1.097500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.170157413475336250e-02 1.083075098787285718e-04 7.766460476434277898e-07 3.353583918695031596e-09
1.100000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.064517340702436490e-02 9.230119974991430481e-05 7.038090429744148634e-07 3.299781126562167293e-09
1.102500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.922812422620347877e-02 7.424606838413314784e-05 5.747248547069429418e-07 2.797362259586607061e-09
1.105000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.808057600934000891e-02 6.017308483736728944e-05 4.479830074012681153e-07 1.829588609617304164e-09
1.107500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.759634080602860001e-02 4.947980631269324753e-05 4.276430127103780551e-07 2.110295861276898658e-09
1.110000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.770582287216811157e-02 3.930154783577059215e-05 3.968748855636153178e-07 2.598249136087561116e-09
1.112500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.803171620043868620e-02 2.790349580955515905e-05 2.296738863650765529e-07 1.209227461634304398e-09
1.115000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.821116502390675643e-02 1.967171769198265813e-05 6.921307755503243435e-08 7.194505005576876881e-11
1.117500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.806998125394907589e-02 2.083757529013920660e-05 1.018079086710392651e-07 3.522625315015537533e-10
1.120000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.757566469725036981e-02 2.840501143960738576e-05 2.334790949851021691e-07 1.083647344475888580e-09
1.122500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.675697298897822762e-02 3.312528287027943807e-05 2.884392500257824519e-07 1.385971678133233435e-09
1.125000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.574631950799194186e-02 3.313832035870775569e-05 2.341482550116074866e-07 1.093332274708337656e-09
1.127500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.484021382163402090e-02 3.485007336562101249e-05 2.053186192321449779e-07 5.788588142102203582e-10
1.130000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.437128488818249089e-02 4.412018371682117945e-05 3.502802167865409511e-07 1.519962374985577821e-09
1.132500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.443012542691527768e-02 6.169367066365283477e-05 6.118225649502280486e-07 3.860333575850701854e-09
1.135000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.472198898639553999e-02 7.985017045047147560e-05 7.415003917174344228e-07 4.222080282888408788e-09
1.137500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.473475233426570739e-02 8.548884734795660382e-05 6.535132902511899531e-07 2.975384126739741762e-09
1.140000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.409992146725717183e-02 7.505079203465661857e-05 5.390922606301615275e-07 2.302055017413038496e-09
1.142500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.287495824700973616e-02 5.860058874971268663e-05 4.475914803168186135e-07 2.114200602611084302e-09
1.145000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.151903190045614790e-02 4.504599628433399611e-05 3.357919334762797328e-07 1.520521052836841307e-09
1.147500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.055110052415392068e-02 3.538328385310987064e-05 2.862862006236006750e-07 1.159882815498173203e-09
1.150000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.017453305526206699e-02 2.809356432091708003e-05 2.921826412129128068e-07 1.853499651835860732e-09
1.152500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.020383291314845391e-02 2.078496115478575896e-05 2.303273677825673901e-07 1.640529028935347146e-09
1.155000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.031091409317837562e-02 1.254969070618662026e-05 8.524934497612035983e-08 4.363205172029856826e-10
1.157500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.028899069735720456e-02 8.142457215670771198e-06 1.701769447775710421e-08 1.866458412859478717e-11
1.160000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.008447243409434438e-02 1.209338150035532474e-05 8.563561081326778016e-08 4.058509408533905534e-10
1.162500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.670186092077710793e-03 2.008644212980175090e-05 1.745478200137124488e-07 8.074867858058648082e-10
1.165000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.008963014076753692e-03 2.497524837694583544e-05 1.926515034525875383e-07 9.561217116982898613e-10
1.167500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.175566582867810003e-03 2.690400890922285210e-05 1.635351363143789306e-07 6.666818252010978227e-10
1.170000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.427088340438266212e-03 3.046636599665684283e-05 2.053767513352772366e-07 6.480327639974500636e-10
1.172500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.041098921059511621e-03 3.864207265605578692e-05 3.643092738454578045e-07 2.200239257776563180e-09
1.175000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.054007724225598054e-03 5.027969884375440825e-05 5.228685916457634073e-07 3.444970643474467011e-09
1.177500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.182286142263277079e-03 5.753723401713795152e-05 5.174254908987103679e-07 2.819112531558494402e-09
1.180000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.016502871337059778e-03 5.267758237085946025e-05 3.870179761656257494e-07 1.700540124691859548e-09
1.182500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.333050511236272724e-03 3.960162481094837750e-05 2.800459171084258108e-07 1.135602174615933381e-09
1.185000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.281815067464347077e-03 2.786204264156740641e-05 1.990501464537164797e-07 9.348026849267010297e-10
1.187500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.276918746586713671e-03 1.998917314941725678e-05 1.490213231508880688e-07 5.498733518957609801e-10
1.190000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.660406905770345609e-03 1.438542674401448508e-05 1.490216288917906411e-07 8.266245369209156522e-10
1.192500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.457310854735579520e-03 1.048733543814197751e-05 1.443970158543652820e-07 1.212786915016953393e-09
1.195000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.454079607059050254e-03 6.604749370364273080e-06 8.653494009116020806e-08 7.643365133999782906e-10
1.197500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.465313794170894225e-03 2.501581404050711222e-06 1.698531437040185693e-08 2.165015620082098312e-10
1.200000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.464882000722301417e-03 2.894814075182957559e-06 2.448787132243571668e-08 2.226035621786120630e-10
1.202500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.470732010979759880e-03 1.043878442419947556e-05 9.350360116991586461e-08 4.780325461780070566e-10
1.205000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.395776164108397534e-03 1.988538266860714944e-05 1.541043569307262171e-07 7.665283542882243714e-10
1.207500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.100282286395202036e-03 2.569487360177005088e-05 1.659649978768916328e-07 8.810261402717032678e-10
1.210000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.589932277631885882e-03 2.810687635177540325e-05 1.703812325001898331e-07 5.460301032517529252e-10
1.212500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.084406130630479109e-03 2.943978806959769481e-05 2.378792329472966111e-07 1.215121109841989705e-09
1.215000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.834173453006340913e-03 3.172576906302611793e-05 3.370663101591431393e-07 2.411045655453476586e-09
1.217500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.879497958631940260e-03 3.437443556469527319e-05 3.679448589245227420e-07 2.425958940087886285e-09
1.220000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.001931893944191437e-03 3.215890094890506588e-05 2.786425054068000601e-07 1.507737847944204863e-09
1.222500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.906119028817527530e-03 2.335585884343825079e-05 1.574621564033241553e-07 5.968824260508425555e-10
1.225000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.474508402685539886e-03 1.448084197110691865e-05 8.523662455552136718e-08 3.179980687754230265e-10
1.227500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.735693308672137650e-04 9.551494807479622514e-06 5.542585057558513373e-08 1.894879025418683387e-10
1.230000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.937522164773939876e-04 5.912345983460338438e-06 5.357996812089848535e-08 2.458514906711563612e-10
1.232500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.772568736186412260e-04 2.837316390029389799e-06 4.777136032257010488e-08 4.949097585067495350e-10
1.235000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.359380062154159571e-04 1.868114045379285657e-06 4.024057253106895727e-08 5.427233700657937209e-10
1.237500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.354481232694464165e-04 1.974038815416264551e-06 4.006540910947156028e-08 5.078486885308681042e-10
1.240000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.921984166537312431e-04 3.368735667589901624e-06 5.470278619469792933e-08 5.384994787342833935e-10
1.242500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.298513888084512296e-04 9.938577667259991259e-06 1.027358964221387158e-07 6.373158618290777880e-10
1.245000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.598965088354766509e-04 2.175203868528797246e-05 1.741131593649558051e-07 8.665044212751993120e-10
1.247500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.277008089911914335e-03 3.265176880085163063e-05 2.301099360412916319e-07 1.336929516029033221e-09
1.250000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.423686400325875926e-03 3.795871556021765799e-05 2.376760520524916577e-07 1.046940819418366337e-09
1.252500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.249774410246016565e-03 3.701298054701439722e-05 2.496157508994623507e-07 9.906943749193151147e-10
1.255000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.690458449973882258e-04 3.139294788645957045e-05 2.866397379517165614e-07 1.897563063637150577e-09
1.257500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.536141437775715980e-04 2.497567110259584872e-05 2.827239031799635878e-07 2.076491169269952077e-09
1.260000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.942177867962684757e-04 1.954759190127471565e-05 2.073017723947416055e-07 1.389053308099746451e-09
