# time_fs P_g_n0 P_g_n1 P_g_n2 P_g_n3 P_g_n4 P_e_n0 P_e_n1 P_e_n2 P_e_n3 P_e_n4
1.052500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.698016766394358612e-01 1.299047254978855093e-01 2.919044364761537794e-04 1.686752262237050150e-06 6.673979852891821869e-09
1.055000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.684282987883814586e-01 1.312507502366656031e-01 3.193804840690292403e-04 1.565449315063942235e-06 5.041609663302384655e-09
1.057500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.714559462963509251e-01 1.282487292654258815e-01 2.938634027847015356e-04 1.455941887524838253e-06 5.093591939307011186e-09
1.060000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.774149706800887794e-01 1.223383001916735352e-01 2.454329949507015433e-04 1.291367980519295499e-06 4.765346875593274746e-09
1.062500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.830025689400349265e-01 1.167942662199618620e-01 2.021560301795167298e-04 1.005433283687936941e-06 3.376580313240357495e-09
1.065000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.854677740384121476e-01 1.143617365746228687e-01 1.696150681046902035e-04 8.715600993067083461e-07 2.758801560540579019e-09
1.067500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.843682076288555960e-01 1.154903190171480826e-01 1.406092143739012617e-04 8.603821478195174906e-07 3.757515299774390435e-09
1.070000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.813916774794928743e-01 1.185000703030443525e-01 1.076047733911749359e-04 6.445992093853290827e-07 2.844901972324846797e-09
1.072500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.787952301374082342e-01 1.211259354980931402e-01 7.855944187765091574e-05 2.743964260878175976e-07 5.262352034664550962e-10
1.075000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.780518995141994854e-01 1.218745773310050962e-01 7.333211361618989705e-05 1.907012221030283689e-07 3.399969810699916267e-10
1.077500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.796033909439885390e-01 1.203047148297844982e-01 9.146018667510814643e-05 4.326373308796051666e-07 1.402259769403584874e-09
1.080000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.832317507846916271e-01 1.166610094695587352e-01 1.066116682628364786e-04 6.257853866138927787e-07 2.292139702085782045e-09
1.082500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.881324505657746116e-01 1.117622361296731620e-01 1.047464661581289466e-04 5.647883601512346593e-07 2.050073124983148157e-09
1.085000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.927140261638936147e-01 1.071844769081969490e-01 1.010906092264507911e-04 4.052158257639507354e-07 1.102896562553232512e-09
1.087500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.950390480752772326e-01 1.048429656877138960e-01 1.174752190733034120e-04 5.098743662707214255e-07 1.143609184415529412e-09
1.090000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.941739654344301735e-01 1.056610093721907229e-01 1.640249750115672792e-04 9.960923567708625477e-07 4.126050871583405862e-09
1.092500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.912961660519633789e-01 1.084734484582874081e-01 2.289212445588419674e-04 1.457684317788373378e-06 6.560912054718761895e-09
1.095000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.892545623933574284e-01 1.104689182813773651e-01 2.750341621492448873e-04 1.479856142586501864e-06 5.307013142749381459e-09
1.097500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.906734290949913646e-01 1.090531363555445332e-01 2.721294218058506876e-04 1.300914652669058098e-06 4.213045123988732143e-09
1.100000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.960223143977334992e-01 1.037445899850470560e-01 2.319125621857143205e-04 1.178909619722637802e-06 4.145453676585636912e-09
1.102500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.031887460568852610e-01 9.662373983016822598e-02 1.865479105128973526e-04 9.626881988391003525e-07 3.514274195460561217e-09
1.105000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.089908927798139304e-01 9.085716587608043404e-02 1.511886553702695448e-04 7.503902971545528113e-07 2.298478152785557531e-09
1.107500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.114511367616995319e-01 8.842382314587235448e-02 1.243211213886764996e-04 7.163199542887403927e-07 2.651125453865450077e-09
1.110000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.109266000639757443e-01 8.897398428225181122e-02 9.874760762756428010e-05 6.647820528703773672e-07 3.264132080512011294e-09
1.112500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.093178652833944220e-01 9.061163919818433776e-02 7.010928595365616925e-05 3.847133774959405729e-07 1.519129976927517871e-09
1.115000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.084370654685589574e-01 9.151339207993344771e-02 4.942642636176547064e-05 1.159348032747611949e-07 9.038322871327732970e-11
1.117500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.091435474089373248e-01 9.080392589924157765e-02 5.235571680939498534e-05 1.705325103367491764e-07 4.425408687205448965e-10
1.120000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.116083150741758345e-01 8.831992310176063621e-02 7.136937547640046040e-05 3.910872612815781639e-07 1.361366010648101008e-09
1.122500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.157103913401258843e-01 8.420589441697601263e-02 8.322935394542571520e-05 4.831478224887477737e-07 1.741170449916122267e-09
1.125000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.207891105984192803e-01 7.912723370850220650e-02 8.326211145403957729e-05 3.922081323477512191e-07 1.373533008427559723e-09
1.127500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.253381535549578540e-01 7.457393880218100846e-02 8.756299840608293254e-05 3.439172851459714344e-07 7.272095655907291114e-10
1.130000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.276710446226337226e-01 7.221751200091702794e-02 1.108547329568371301e-04 5.867340314682426966e-07 1.909500471087409046e-09
1.132500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.273307679991076302e-01 7.251319310007676988e-02 1.550092227729970499e-04 1.024828417002056994e-06 4.849665296294851671e-09
1.135000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.258182799300012089e-01 7.397984415274139192e-02 2.006285689710338388e-04 1.242044207231883406e-06 5.304120958402523383e-09
1.137500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.257401239219041900e-01 7.404398157922464918e-02 2.147960988642125604e-04 1.094662127723936213e-06 3.737919757210730450e-09
1.140000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.289566475567825332e-01 7.085387671988527258e-02 1.885698292328055531e-04 9.030021116083108002e-07 2.892028916348037856e-09
1.142500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.351537273010713802e-01 6.469828264829012576e-02 1.472376601751574743e-04 7.497344728924934175e-07 2.656030907802869429e-09
1.145000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.420016723147496274e-01 5.788458241435250062e-02 1.131808951867688257e-04 5.624655502115238049e-07 1.910202327684473848e-09
1.147500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.468900106292637009e-01 5.302060564901467377e-02 8.890272324901976641e-05 4.795413745788955350e-07 1.457139215449966105e-09
1.150000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.488006145979743788e-01 5.112830681036213687e-02 7.058684502742984361e-05 4.894181594856159959e-07 2.328517150547563436e-09
1.152500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.486718463334711249e-01 5.127554227712789736e-02 5.222352048941144957e-05 3.858079862354562450e-07 2.060966116752948674e-09
1.155000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.481546861102916335e-01 5.181363865918781758e-02 3.153188619644879101e-05 1.427962227405701056e-07 5.481413532700825148e-10
1.157500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.482760421950346963e-01 5.170347084099096574e-02 2.045843521525318918e-05 2.850535088401525132e-08 2.344797001079747116e-11
1.160000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.492937297914423311e-01 5.067574087484594259e-02 3.038538065415910072e-05 1.434432341930783524e-07 5.098629910218473509e-10
1.162500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.513553382029493743e-01 4.859389996018950025e-02 5.046844756231594906e-05 2.923749078956657436e-07 1.014430635434503311e-09
1.165000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.546657532941944524e-01 4.527117092500880513e-02 6.275188034408500691e-05 3.226993357664782818e-07 1.201157929269208157e-09
1.167500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.588488780618238394e-01 4.108324916013975092e-02 6.759801233473076987e-05 2.739282015316229751e-07 8.375399814084142680e-10
1.170000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.626010545509858796e-01 3.732205196200133468e-02 7.654865828305739057e-05 3.440146588530606758e-07 8.141115125596106265e-10
1.172500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.645198897293272289e-01 3.538240663849000905e-02 9.709063481421051009e-05 6.102332895233798037e-07 2.764119670573571734e-09
1.175000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.644255139476756167e-01 3.544727499610852983e-02 1.263309016174733810e-04 8.758267866763205666e-07 4.327852567178978041e-09
1.177500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.637626736723353682e-01 3.609189016212701467e-02 1.445659146159244826e-04 8.667093649894644812e-07 3.541598657736801252e-09
1.180000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.646081854590899951e-01 3.525880839867868988e-02 1.323557346001493894e-04 6.482713168603446292e-07 2.136356940567662487e-09
1.182500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.680756534865678775e-01 3.182437442832297680e-02 9.950156987675470800e-05 4.690886383725724807e-07 1.426635897758710169e-09
1.185000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.733878760174569100e-01 2.654178425861480548e-02 7.000513226524472774e-05 3.334173307432436507e-07 1.174375232319975970e-09
1.187500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.784574716362035574e-01 2.149205400294830828e-02 5.022405313923933881e-05 2.496169567016550450e-07 6.907956682107548557e-10
1.190000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.815696005041891770e-01 1.839400455160977374e-02 3.614428830154392509e-05 2.496174688304700730e-07 1.038473036332808419e-09
1.192500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.825999851357709591e-01 1.737342138058079952e-02 2.635008904055773009e-05 2.418710483322701384e-07 1.523601652031348273e-09
1.195000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.826260752874358406e-01 1.735718395507060072e-02 1.659484766423184056e-05 1.449496483939031740e-07 9.602217505024852960e-10
1.197500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.825800487398893557e-01 1.741363715663765688e-02 6.285380412187716567e-06 2.845111284824431067e-08 2.719868869449871921e-10
1.200000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.825812179596622453e-01 1.741146734031306931e-02 7.273402198952154216e-06 4.101820992032783402e-08 2.796527163047890197e-10
1.202500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.825327502986952455e-01 1.744086437678270957e-02 2.622810156834038807e-05 1.566224475207970873e-07 6.005433997211143241e-10
1.205000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.828855758030845546e-01 1.706420182969043894e-02 4.996327303670137110e-05 2.581312511402449203e-07 9.629753194575682018e-10
1.207500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.843558529391400747e-01 1.557930797183518581e-02 6.455998392404535091e-05 2.779983214018285378e-07 1.106816759135305455e-09
1.210000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.869143585625533843e-01 1.301473506347681185e-02 7.062029234114422396e-05 2.853956993303012026e-07 6.859674663966744450e-10
1.212500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.894512280325877818e-01 1.047440266648481944e-02 7.396931675778315287e-05 3.984576766286374888e-07 1.526534057590439205e-09
1.215000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.907027673581501048e-01 9.216952025157491152e-03 7.971298759554300891e-05 5.646001845211777767e-07 3.028951828459140831e-09
1.217500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.904682993407918357e-01 9.444713359959496651e-03 8.636792855451072895e-05 6.163230467747449196e-07 3.047687110663173442e-09
1.220000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.898587708433156385e-01 1.005995926605121257e-02 8.080125866559060253e-05 4.667378650030151662e-07 1.894143025055533565e-09
1.222500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.903625648500633538e-01 9.578487581997625552e-03 5.868306242069912346e-05 2.637557058682146586e-07 7.498522940337216657e-10
1.225000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.925538828373334788e-01 7.409589963243918068e-03 3.638402505303245263e-05 1.427749155033858728e-07 3.994950612756570366e-10
1.227500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.955861125581982884e-01 4.389795632498560626e-03 2.399873067205935220e-05 9.284062072962333010e-08 2.380501288214426069e-10
1.230000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.980064004476705275e-01 1.978654354157758505e-03 1.485514066196064832e-05 8.974869031976295027e-08 3.088586566220556985e-10
1.232500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.991020523652254237e-01 8.907380583851316584e-04 7.128935653340175311e-06 8.001902901603031959e-08 6.217459277722982964e-10
1.235000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.993121326008280736e-01 6.831055588714369077e-04 4.693753882862526086e-06 6.740464410564314635e-08 6.818132789771276628e-10
1.237500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.993143285187557900e-01 6.806438355248562062e-04 4.959896521146392833e-06 6.711123803931584255e-08 6.380008649885277245e-10
1.240000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.990256223448902295e-01 9.658211892147297757e-04 8.464159968818846914e-06 9.162945761255934769e-08 6.765068828320141601e-10
1.242500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.978147985815959409e-01 2.160057230193222072e-03 2.497130067150751302e-05 1.720869286802993568e-07 8.006480676244694291e-10
1.245000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.956239659170020850e-01 4.321087984097872134e-03 5.465336353087430117e-05 2.916468331071286448e-07 1.088573393561807975e-09
1.247500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.935004471766362144e-01 6.417126079959367679e-03 8.203962010264228134e-05 3.854437789636375499e-07 1.679559693503810519e-09
1.250000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.927500238935444976e-01 7.154203016712943133e-03 9.537365718647651276e-05 3.981173401214265735e-07 1.315252285701465007e-09
1.252500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.936263097817288337e-01 6.280273418321690934e-03 9.299743856033766730e-05 4.181168356774913568e-07 1.244590923265471145e-09
1.255000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.950510636185753155e-01 4.869577110539639007e-03 7.887675348356675399e-05 4.801335644082354267e-07 2.383873195524058028e-09
1.257500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.956472525640909232e-01 4.289518310440058185e-03 6.275294246883378162e-05 4.735743771858685892e-07 2.608657247826572516e-09
1.260000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.949544671829420039e-01 4.996069280383258829e-03 4.911455251576561323e-05 3.472391497399356511e-07 1.745041844346415081e-09
1.262500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.936734236398236941e-01 6.293170322949464754e-03 3.324154391384142524e-05 1.638794537077888140e-07 6.138930957826372167e-10
1.265000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.928357776651587363e-01 7.145050440229411964e-03 1.912285699643847229e-05 4.897855524352541189e-08 5.909315627805179893e-11
1.267500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.927731073895348368e-01 7.210968630324745415e-03 1.588517897436107250e-05 3.872476116180123042e-08 7.643949235690288280e-11
1.270000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.929417919473018106e-01 7.041578288347846194e-03 1.655679584723110563e-05 7.273215969008455821e-08 2.363780792957044527e-10
1.272500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.927560350569994974e-01 7.232730370363323058e-03 1.118257712225429041e-05 5.164009309685820863e-08 3.554567218495611668e-10
1.275000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.923456582643304102e-01 7.647447891910521926e-03 6.889596471407696944e-06 4.101811719593763468e-09 1.455104123381716249e-10
1.277500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.922022755563087992e-01 7.785188427178824609e-03 1.246536282793743005e-05 7.012502352428306494e-08 5.286954330375491280e-10
1.280000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.921552125675702216e-01 7.819211978202147278e-03 2.536984478919779100e-05 2.043829316392148685e-07 1.226542180195862284e-09
1.282500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.910984265649331881e-01 8.855699505727746002e-03 4.555672561732253029e-05 3.156589694812581020e-07 1.544790345479679126e-09
1.285000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.880310512119152566e-01 1.189058488596479897e-02 7.792628842759147473e-05 4.360158354020888580e-07 1.597895094913348489e-09
1.287500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.833421899048371273e-01 1.654169702523636265e-02 1.155232634146759343e-04 5.873928702015127935e-07 2.413679457696525701e-09
1.290000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.788476104703709435e-01 2.100981468416091014e-02 1.419083771337850274e-04 6.637649701763867616e-07 2.703402215103907155e-09
1.292500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.763711260384981827e-01 2.348208507808639822e-02 1.461530924133882430e-04 6.339590648376444735e-07 1.831975413708026252e-09
1.295000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.762352123265111148e-01 2.363906538580238734e-02 1.250981455260495178e-04 6.217434814462688195e-07 2.398717959478471077e-09
1.297500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.771253857925128461e-01 2.278670783625287577e-02 8.733673237532141808e-05 5.667748466178467314e-07 2.864050488539421716e-09
1.300000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.773336424027768699e-01 2.261436270837673818e-02 5.161742804834429171e-05 3.754842246042573113e-07 1.976610080173141523e-09
1.302500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.760815390334256492e-01 2.389014985821357948e-02 2.815642808536946605e-05 1.539700938259395652e-07 7.102185226122446232e-10
1.305000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.737734260675257048e-01 2.620956837621141872e-02 1.697339018493742148e-05 3.214315563612263523e-08 2.296035879378715409e-11
1.307500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.712075222533486096e-01 2.877184550983151110e-02 2.057849444298706396e-05 5.358263235776137137e-08 1.597814042075116458e-10
1.310000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.687674046383834003e-01 3.119874144079587408e-02 3.369761604170428836e-05 1.557931412351179822e-07 5.116760353433279852e-10
1.312500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.664822429243112856e-01 3.347875229520455576e-02 3.881486566187525593e-05 1.890599118848658541e-07 8.549499710423828163e-10
